URL,SEO Score,Critical Issues,High Issues,Medium Issues,Low Issues,Top Issues,Has Noindex,Has Canonical,Is HTTPS,Has Structured Data,Has Title,Has Meta Description,H1 Count,Images Without Alt,Internal Links
https://www.sssdynamics.com/industries/wood-products,80,0,0,0,4,"Meta description too long (184 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/industries/wood-produc, Excessive internal links (196, recommended: <100)",False,True,True,True,True,True,1,0,196
https://www.sssdynamics.com/equipment/vibratory-conveyors,55,0,0,2,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/equipment/vibratory-co, Excessive internal links (205, recommended: <100), Meta description too short (110 chars, recommended: 120-160), 2 image(s) missing alt text",False,True,True,True,True,True,1,2,205
https://www.sssdynamics.com/solutions-center,70,0,0,1,4,"Meta description too long (175 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions-center, Excessive internal links (206, recommended: <100), Title too long (71 chars, recommended: 30-70)",False,True,True,True,True,True,1,0,206
https://www.sssdynamics.com/equipment,50,0,0,2,4,"Meta description too long (186 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/equipment, Excessive internal links (211, recommended: <100), Title too long (71 chars, recommended: 30-70)",False,True,True,True,True,True,1,2,211
https://www.sssdynamics.com/equipment/screening,85,0,0,0,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/equipment/screening, Excessive internal links (203, recommended: <100)",False,True,True,True,True,True,1,0,203
https://www.sssdynamics.com/industries/chemical-fertilizers,70,0,0,1,4,"Meta description too long (186 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/industries/chemical-fe, Excessive internal links (209, recommended: <100), Title too long (73 chars, recommended: 30-70)",False,True,True,True,True,True,1,0,209
https://www.sssdynamics.com/about,80,0,0,0,4,"Meta description too long (174 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/about, Excessive internal links (194, recommended: <100)",False,True,True,True,True,True,1,0,194
https://www.sssdynamics.com/oem-parts-and-service/field-service,65,0,0,2,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/oem-parts-and-service/, Excessive internal links (193, recommended: <100), Title too long (74 chars, recommended: 30-70), Meta description too short (115 chars, recommended: 120-160)",False,True,True,True,True,True,1,0,193
https://www.sssdynamics.com/oem-parts-and-service/equipment-audit,20,1,1,0,4,"Meta description too long (169 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/oem-parts-and-service/, Excessive internal links (194, recommended: <100), Missing canonical tag",True,False,True,True,True,True,1,0,194
https://www.sssdynamics.com/industries/refuse,75,0,0,1,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/industries/refuse, Excessive internal links (196, recommended: <100), Meta description too short (108 chars, recommended: 120-160)",False,True,True,True,True,True,1,0,196
https://www.sssdynamics.com/industries,70,0,0,1,4,"Meta description too long (172 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/industries, Excessive internal links (204, recommended: <100), Title too long (74 chars, recommended: 30-70)",False,True,True,True,True,True,1,0,204
https://www.sssdynamics.com/oem-parts-and-service/request-a-manual,85,0,0,0,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/oem-parts-and-service/, Excessive internal links (193, recommended: <100)",False,True,True,True,True,True,1,0,193
https://www.sssdynamics.com/industries/metals-recycling,80,0,0,0,4,"H1 is identical to title tag (may indicate over-templating), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/industries/metals-recy, Excessive internal links (194, recommended: <100)",False,True,True,True,True,True,1,0,194
https://www.sssdynamics.com/resources/literature,55,0,0,4,1,"Meta description too long (169 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/resources/literature, Excessive internal links (222, recommended: <100), 24 potentially broken internal link(s)",False,True,True,True,True,True,1,0,222
https://www.sssdynamics.com/resources,50,0,0,1,4,"H1 is identical to title tag (may indicate over-templating), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/resources, Excessive internal links (204, recommended: <100), 3 image(s) missing alt text",False,True,True,True,True,True,1,3,204
https://www.sssdynamics.com/resources/case-studies,70,0,1,0,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/resources/case-studies, Excessive internal links (201, recommended: <100), Missing meta description",False,True,True,True,True,False,1,0,201
https://www.sssdynamics.com/industries/foundry,85,0,0,0,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/industries/foundry, Excessive internal links (195, recommended: <100)",False,True,True,True,True,True,1,0,195
https://www.sssdynamics.com/equipment/vibratory-conveyors/slipstick-industrial,75,0,0,1,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/equipment/vibratory-co, Excessive internal links (221, recommended: <100), 1 image(s) missing alt text",False,True,True,True,True,True,1,1,221
https://www.sssdynamics.com/equipment/screening/high-speed-screens,85,0,0,0,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/equipment/screening/hi, Excessive internal links (206, recommended: <100)",False,True,True,True,True,True,1,0,206
https://www.sssdynamics.com/equipment/density-separation,50,0,0,2,4,"Meta description too long (180 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/equipment/density-sepa, Excessive internal links (201, recommended: <100), Title too long (79 chars, recommended: 30-70)",False,True,True,True,True,True,1,2,201
https://www.sssdynamics.com/test-results/separation-of-zinc-and-vermiculite,35,0,1,5,0,"Title too long (91 chars, recommended: 30-70), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/test-results/separatio, Excessive internal links (202, recommended: <100), 2 potentially broken internal link(s)",False,True,True,True,True,False,1,0,202
https://www.sssdynamics.com/contact-us,75,0,0,1,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/contact-us, Excessive internal links (194, recommended: <100), Title too long (72 chars, recommended: 30-70)",False,True,True,True,True,True,1,0,194
https://www.sssdynamics.com/about/history,70,0,0,0,6,"Meta description too long (175 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/about/history, Link without anchor text: https://www.sssdynamics.com/about/history, Link without anchor text: https://www.sssdynamics.com/about/history",False,True,True,True,True,True,1,0,249
https://www.sssdynamics.com/equipment/vibratory-conveyors/gates-and-covers,70,0,1,0,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/equipment/vibratory-co, Excessive internal links (198, recommended: <100), Missing meta description",False,True,True,True,True,False,1,0,198
https://www.sssdynamics.com/equipment/vibratory-conveyors/vibratory-feeders,75,0,0,1,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/equipment/vibratory-co, Excessive internal links (193, recommended: <100), Meta description too short (117 chars, recommended: 120-160)",False,True,True,True,True,True,1,0,193
https://www.sssdynamics.com/solutions/high-capacity-potash-screening-success-in-the-middle-east,50,0,1,2,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions/high-capacit, Excessive internal links (200, recommended: <100), Title too long (77 chars, recommended: 30-70), 1 image(s) missing alt text",False,True,True,True,True,False,1,1,200
https://www.sssdynamics.com/oem-parts-and-service/drive-rebuild,35,0,0,6,1,"Meta description too long (173 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/oem-parts-and-service/, Link without anchor text: https://www.sssdynamics.com/wp-content/uploads/bef, Link without anchor text: https://www.sssdynamics.com/wp-content/uploads/aft",False,True,True,True,True,True,1,0,195
https://www.sssdynamics.com/oem-parts-and-service/oem-parts,80,0,0,0,4,"Meta description too long (165 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/oem-parts-and-service/, Excessive internal links (193, recommended: <100)",False,True,True,True,True,True,1,0,193
https://www.sssdynamics.com/resources/forms,85,0,0,0,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/resources/forms, Excessive internal links (202, recommended: <100)",False,True,True,True,True,True,1,0,202
https://www.sssdynamics.com/resources/applications-laboratory,70,0,0,1,4,"Meta description too long (167 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/resources/applications, Excessive internal links (193, recommended: <100), Title too long (78 chars, recommended: 30-70)",False,True,True,True,True,True,1,0,193
https://www.sssdynamics.com/industries/lithium-ion-battery-recycling,85,0,0,0,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/industries/lithium-ion, Excessive internal links (194, recommended: <100)",False,True,True,True,True,True,1,0,194
https://www.sssdynamics.com/equipment/vibratory-conveyors/other-vibratory-conveyors,45,0,0,1,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/equipment/vibratory-co, Excessive internal links (210, recommended: <100), 4 image(s) missing alt text",False,True,True,True,True,True,1,4,210
https://www.sssdynamics.com/news,50,0,0,0,10,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/news, Link without anchor text: https://www.sssdynamics.com/triple-s-dynamics-at-p, Link without anchor text: https://www.sssdynamics.com/conveyor-price-puzzle-, Link without anchor text: https://www.sssdynamics.com/genius-action-gravity-",False,True,True,True,True,True,1,0,242
https://www.sssdynamics.com/test-results/separate-aluminum-and-copper,15,0,1,6,0,"Title too long (81 chars, recommended: 30-70), 2 image(s) missing alt text, Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/test-results/separate-, Excessive internal links (201, recommended: <100)",False,True,True,True,True,False,1,2,201
https://www.sssdynamics.com/equipment/screening/texas-shaker-screeners,35,0,0,1,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/equipment/screening/te, Excessive internal links (212, recommended: <100), 5 image(s) missing alt text",False,True,True,True,True,True,1,5,212
https://www.sssdynamics.com/industries/agriculture-grains-nuts,70,0,0,1,4,"Meta description too long (166 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/industries/agriculture, Excessive internal links (222, recommended: <100), Title too long (78 chars, recommended: 30-70)",False,True,True,True,True,True,1,0,222
https://www.sssdynamics.com/oem-parts-and-service,80,0,0,0,4,"Meta description too long (163 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/oem-parts-and-service, Excessive internal links (204, recommended: <100)",False,True,True,True,True,True,1,0,204
https://www.sssdynamics.com/solutions-center/?fwp_content_type=test_results,60,0,0,2,4,"Meta description too long (175 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions-center/?fwp_, Excessive internal links (206, recommended: <100), Canonical points to different URL: https://www.sssdynamics.com/solutions-center/",False,True,True,True,True,True,1,0,206
https://www.sssdynamics.com/equipment/density-separation/sutton-stoners,75,0,0,1,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/equipment/density-sepa, Excessive internal links (208, recommended: <100), 1 image(s) missing alt text",False,True,True,True,True,True,1,1,208
https://www.sssdynamics.com/resources/events,70,0,1,0,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/resources/events, Excessive internal links (194, recommended: <100), Missing meta description",False,True,True,True,True,False,1,0,194
https://www.sssdynamics.com/equipment/density-separation/sutton-gravity-separators,80,0,0,0,4,"Meta description too long (173 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/equipment/density-sepa, Excessive internal links (209, recommended: <100)",False,True,True,True,True,True,1,0,209
https://www.sssdynamics.com/industries/minerals,85,0,0,0,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/industries/minerals, Excessive internal links (207, recommended: <100)",False,True,True,True,True,True,1,0,207
https://www.sssdynamics.com/resources/?fwp_product_type=bottom-ash,70,0,0,1,4,"H1 is identical to title tag (may indicate over-templating), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/resources/?fwp_product, Excessive internal links (195, recommended: <100), Canonical points to different URL: https://www.sssdynamics.com/resources/",False,True,True,True,True,True,1,0,195
https://www.sssdynamics.com/applications,55,0,0,4,1,"Meta description too long (161 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/applications, Excessive internal links (278, recommended: <100), 55 potentially broken internal link(s)",False,True,True,True,True,True,1,0,278
https://www.sssdynamics.com/solutions/triple-s-test-results-separating-rubber-from-sand,30,0,1,1,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions/triple-s-tes, Excessive internal links (202, recommended: <100), 4 image(s) missing alt text, Missing meta description",False,True,True,True,True,False,1,4,202
https://www.sssdynamics.com/test-results/screening-out-fines-from-pet-flakes,65,0,0,2,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/test-results/screening, Excessive internal links (199, recommended: <100), Title too long (86 chars, recommended: 30-70), Meta description too short (117 chars, recommended: 120-160)",False,True,True,True,True,True,1,0,199
https://www.sssdynamics.com/solutions-center/?fwp_product_type=slipstick-sanitary&fwp_bulk_material=4748,35,0,0,6,1,"Meta description too long (175 chars, recommended: 120-160), Canonical points to different URL: https://www.sssdynamics.com/solutions-center/, Title too long (71 chars, recommended: 30-70), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions-center/?fwp_",False,True,True,True,True,True,1,0,196
https://www.sssdynamics.com/resources/glossary-of-terms,85,0,0,0,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/resources/glossary-of-, Excessive internal links (193, recommended: <100)",False,True,True,True,True,True,1,0,193
https://www.sssdynamics.com/resources/faq,85,0,0,0,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/resources/faq, Excessive internal links (197, recommended: <100)",False,True,True,True,True,True,1,0,197
https://www.sssdynamics.com/solutions/accumulating-fragile-baked-crackers-prior-to-packaging,40,0,0,6,0,"Meta description too short (116 chars, recommended: 120-160), 1 image(s) missing alt text, Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions/accumulating, Excessive internal links (200, recommended: <100)",False,True,True,True,True,True,1,1,200
https://www.sssdynamics.com/solutions-center/?fwp_product_type=slipstick-sanitary&fwp_industry=food&fwp_bulk_material=4751,35,0,0,6,1,"Meta description too long (175 chars, recommended: 120-160), Canonical points to different URL: https://www.sssdynamics.com/solutions-center/, Title too long (71 chars, recommended: 30-70), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions-center/?fwp_",False,True,True,True,True,True,1,0,197
https://www.sssdynamics.com/about/employment,85,0,0,0,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/about/employment, Excessive internal links (195, recommended: <100)",False,True,True,True,True,True,1,0,195
https://www.sssdynamics.com/wp-content/uploads/solution-story-reworld-hillsborough-190-ft-long.pdf,10,1,3,0,1,"H1 is identical to title tag (may indicate over-templating), Missing canonical tag, Title too short (13 chars, recommended: 30-70), Missing meta description, Redirect chain ends in 404",False,False,True,False,True,False,1,0,0
https://www.sssdynamics.com/solutions-center/conveying-and-accumulating-snack-crackers,20,0,0,7,0,"Canonical points to different URL: https://www.sssdynamics.com/solutions/conveying-crackers-with-little-or-no-product-loss/, Meta description too short (91 chars, recommended: 120-160), 2 image(s) missing alt text, Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions-center/conve",False,True,True,True,True,True,1,2,202
https://www.sssdynamics.com/solutions-center/?fwp_product_type=slipstick-sanitary&fwp_industry=food&fwp_bulk_material=4794,35,0,0,6,1,"Meta description too long (175 chars, recommended: 120-160), Canonical points to different URL: https://www.sssdynamics.com/solutions-center/, Title too long (71 chars, recommended: 30-70), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions-center/?fwp_",False,True,True,True,True,True,1,0,196
https://www.sssdynamics.com/solutions/conveying-washed-dewatered-beans,25,0,1,5,0,"2 image(s) missing alt text, Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions/conveying-wa, Excessive internal links (202, recommended: <100), 3 potentially broken internal link(s)",False,True,True,True,True,False,1,2,202
https://www.sssdynamics.com/solutions/old-dutch-foods,35,0,1,5,0,"1 image(s) missing alt text, Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions/old-dutch-fo, Excessive internal links (200, recommended: <100), 1 potentially broken internal link(s)",False,True,True,True,True,False,1,1,200
https://www.sssdynamics.com/solutions-center/?fwp_product_type=slipstick-sanitary&fwp_industry=food,35,0,0,6,1,"Meta description too long (175 chars, recommended: 120-160), Canonical points to different URL: https://www.sssdynamics.com/solutions-center/, Title too long (71 chars, recommended: 30-70), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions-center/?fwp_",False,True,True,True,True,True,1,0,206
https://www.sssdynamics.com/resources/?fwp_product_type=slipstick-sanitary,35,0,0,6,1,"H1 is identical to title tag (may indicate over-templating), Canonical points to different URL: https://www.sssdynamics.com/resources/, 1 image(s) missing alt text, Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/resources/?fwp_product",False,True,True,True,True,True,1,1,205
https://www.sssdynamics.com/solutions-center/?fwp_product_type=slipstick-sanitary&fwp_industry=food&fwp_bulk_material=4800,35,0,0,6,1,"Meta description too long (175 chars, recommended: 120-160), Canonical points to different URL: https://www.sssdynamics.com/solutions-center/, Title too long (71 chars, recommended: 30-70), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions-center/?fwp_",False,True,True,True,True,True,1,0,195
https://www.sssdynamics.com/solutions-center/?fwp_product_type=slipstick-sanitary&fwp_industry=food&fwp_bulk_material=4744,35,0,0,6,1,"Meta description too long (175 chars, recommended: 120-160), Canonical points to different URL: https://www.sssdynamics.com/solutions-center/, Title too long (71 chars, recommended: 30-70), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions-center/?fwp_",False,True,True,True,True,True,1,0,196
https://www.sssdynamics.com/solutions-center/?fwp_product_type=slipstick-sanitary&fwp_industry=food&fwp_bulk_material=4784,35,0,0,6,1,"Meta description too long (175 chars, recommended: 120-160), Canonical points to different URL: https://www.sssdynamics.com/solutions-center/, Title too long (71 chars, recommended: 30-70), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions-center/?fwp_",False,True,True,True,True,True,1,0,196
https://www.sssdynamics.com/solutions/wellness-pet-company,35,0,1,5,0,"1 image(s) missing alt text, Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions/wellness-pet, Excessive internal links (200, recommended: <100), 1 potentially broken internal link(s)",False,True,True,True,True,False,1,1,200
https://www.sssdynamics.com/solutions/all-new-production-line-for-recycling-communication-wire,5,0,1,6,0,"Title too long (76 chars, recommended: 30-70), 3 image(s) missing alt text, Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions/all-new-prod, Excessive internal links (205, recommended: <100)",False,True,True,True,True,False,1,3,205
https://www.sssdynamics.com/test-results/basic-copper-chloride,35,0,1,5,0,"Title too long (80 chars, recommended: 30-70), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/test-results/basic-cop, Excessive internal links (202, recommended: <100), 3 potentially broken internal link(s)",False,True,True,True,True,False,1,0,202
https://www.sssdynamics.com/solutions/slipstick-industrial-for-conveying-wet-cake-flakes,25,0,1,5,0,"2 image(s) missing alt text, Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions/slipstick-in, Excessive internal links (199, recommended: <100), 1 potentially broken internal link(s)",False,True,True,True,True,False,1,2,199
https://www.sssdynamics.com/solutions/conveying-hot-ash-from-ash-dischargers,15,0,1,5,0,"3 image(s) missing alt text, Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions/conveying-ho, Excessive internal links (200, recommended: <100), 3 potentially broken internal link(s)",False,True,True,True,True,False,1,3,200
https://www.sssdynamics.com/solutions-center/?fwp_product_type=slipstick-sanitary&fwp_industry=food&fwp_bulk_material=4795,35,0,0,6,1,"Meta description too long (175 chars, recommended: 120-160), Canonical points to different URL: https://www.sssdynamics.com/solutions-center/, Title too long (71 chars, recommended: 30-70), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions-center/?fwp_",False,True,True,True,True,True,1,0,195
https://www.sssdynamics.com/solutions/mississippi-lime-company,20,0,0,5,0,"4 image(s) missing alt text, Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions/mississippi-, Excessive internal links (201, recommended: <100), 1 potentially broken internal link(s)",False,True,True,True,True,True,1,4,201
https://www.sssdynamics.com/equipment/vibratory-conveyors/slipstick-sanitary-conveyor,15,1,1,1,3,"Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/equipment/vibratory-co, Excessive internal links (206, recommended: <100), 1 image(s) missing alt text, Missing canonical tag",True,False,True,True,True,True,1,1,206
https://www.sssdynamics.com/solutions-center/?fwp_product_type=slipstick-sanitary&fwp_bulk_material=4721,35,0,0,6,1,"Meta description too long (175 chars, recommended: 120-160), Canonical points to different URL: https://www.sssdynamics.com/solutions-center/, Title too long (71 chars, recommended: 30-70), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions-center/?fwp_",False,True,True,True,True,True,1,0,195
https://www.sssdynamics.com/solutions-center/?fwp_product_type=slipstick-sanitary&fwp_industry=food&fwp_bulk_material=4801,35,0,0,6,1,"Meta description too long (175 chars, recommended: 120-160), Canonical points to different URL: https://www.sssdynamics.com/solutions-center/, Title too long (71 chars, recommended: 30-70), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions-center/?fwp_",False,True,True,True,True,True,1,0,197
https://www.sssdynamics.com/test-results/test-to-validate-screen-size,35,0,1,5,0,"Title too long (80 chars, recommended: 30-70), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/test-results/test-to-v, Excessive internal links (202, recommended: <100), 2 potentially broken internal link(s)",False,True,True,True,True,False,1,0,202
https://www.sssdynamics.com/industries/food-wine,70,0,0,1,4,"Meta description too long (172 chars, recommended: 120-160), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/industries/food-wine, Excessive internal links (207, recommended: <100), Canonical points to different URL: https://www.sssdynamics.com/industries/food-grade-conveyors/",False,True,True,True,True,True,1,0,207
https://www.sssdynamics.com/test-results/screening-performance-of-texas-shaker,35,0,1,5,0,"Title too long (89 chars, recommended: 30-70), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/test-results/screening, Excessive internal links (202, recommended: <100), 2 potentially broken internal link(s)",False,True,True,True,True,False,1,0,202
https://www.sssdynamics.com/solutions-center/?fwp_product_type=slipstick-sanitary&fwp_industry=food&fwp_bulk_material=4722,35,0,0,6,1,"Meta description too long (175 chars, recommended: 120-160), Canonical points to different URL: https://www.sssdynamics.com/solutions-center/, Title too long (71 chars, recommended: 30-70), Link without anchor text: https://www.sssdynamics.com/, Link without anchor text: https://www.sssdynamics.com/solutions-center/?fwp_",False,True,True,True,True,True,1,0,196
